temperature,humidity,year,month,day_of_week,hour,quarter,is_weekend,comfort
27.12,38.937,2023,6,5,22,2,1,5
27.112,39.277,2023,6,5,22,2,1,5
27.102,39.475,2023,6,5,22,2,1,5
27.087,40.077,2023,6,5,22,2,1,5
27.071,40.432,2023,6,5,22,2,1,5
27.049,40.643,2023,6,5,22,2,1,5
27.032,40.943,2023,6,5,22,2,1,5
27.007,41.256,2023,6,5,22,2,1,5
26.979,41.576,2023,6,5,22,2,1,6
26.955,41.75,2023,6,5,22,2,1,6
26.931,41.963,2023,6,5,22,2,1,6
26.91,42.166,2023,6,5,22,2,1,6
26.894,42.35,2023,6,5,22,2,1,6
26.881,42.645,2023,6,5,22,2,1,6
26.854,42.853,2023,6,5,22,2,1,6
26.822,42.982,2023,6,5,22,2,1,6
26.803,43.109,2023,6,5,22,2,1,6
26.783,43.239,2023,6,5,22,2,1,6
26.759,43.456,2023,6,5,22,2,1,6
26.738,43.536,2023,6,5,23,2,1,6
26.72,43.758,2023,6,5,23,2,1,6
26.702,43.833,2023,6,5,23,2,1,6
26.682,43.986,2023,6,5,23,2,1,6
26.664,44.045,2023,6,5,23,2,1,6
26.641,44.221,2023,6,5,23,2,1,6
26.62,44.366,2023,6,5,23,2,1,6
26.598,44.48,2023,6,5,23,2,1,6
26.58,44.622,2023,6,5,23,2,1,6
26.561,44.725,2023,6,5,23,2,1,6
26.544,44.769,2023,6,5,23,2,1,6
26.526,44.848,2023,6,5,23,2,1,6
26.516,44.925,2023,6,5,23,2,1,6
26.504,44.994,2023,6,5,23,2,1,6
26.488,45.022,2023,6,5,23,2,1,6
26.473,45.165,2023,6,5,23,2,1,6
26.458,45.275,2023,6,5,23,2,1,6
26.445,45.373,2023,6,5,23,2,1,6
26.435,45.481,2023,6,5,23,2,1,6
26.416,45.613,2023,6,5,23,2,1,6
26.394,45.668,2023,6,5,23,2,1,6
26.376,45.757,2023,6,5,23,2,1,6
26.36,45.974,2023,6,5,23,2,1,6
26.357,46.025,2023,6,5,23,2,1,6
26.357,45.84,2023,6,5,23,2,1,6
26.353,45.789,2023,6,5,23,2,1,6
26.353,45.85,2023,6,5,23,2,1,6
26.357,45.909,2023,6,5,23,2,1,6
26.362,45.828,2023,6,5,23,2,1,6
26.36,45.743,2023,6,5,23,2,1,6
26.36,45.781,2023,6,6,0,2,1,6
26.364,45.9,2023,6,6,0,2,1,6
26.382,45.909,2023,6,6,0,2,1,6
26.394,45.784,2023,6,6,0,2,1,6
26.407,45.669,2023,6,6,0,2,1,6
26.413,45.636,2023,6,6,0,2,1,6
26.416,45.542,2023,6,6,0,2,1,6
26.408,45.555,2023,6,6,0,2,1,6
26.393,45.641,2023,6,6,0,2,1,6
26.383,45.652,2023,6,6,0,2,1,6
26.361,45.653,2023,6,6,0,2,1,6
26.344,45.655,2023,6,6,0,2,1,6
26.332,45.721,2023,6,6,0,2,1,6
26.331,45.812,2023,6,6,0,2,1,6
26.331,45.838,2023,6,6,0,2,1,6
26.332,45.791,2023,6,6,0,2,1,6
26.332,45.72,2023,6,6,0,2,1,6
26.329,45.664,2023,6,6,0,2,1,6
26.321,45.567,2023,6,6,0,2,1,6
26.308,45.535,2023,6,6,0,2,1,6
26.296,45.51,2023,6,6,0,2,1,6
26.284,45.357,2023,6,6,0,2,1,6
26.266,45.212,2023,6,6,0,2,1,6
26.248,45.108,2023,6,6,0,2,1,6
26.225,45.034,2023,6,6,0,2,1,6
26.193,44.942,2023,6,6,0,2,1,6
26.166,45.113,2023,6,6,0,2,1,6
26.151,45.12,2023,6,6,0,2,1,6
26.144,44.949,2023,6,6,0,2,1,6
26.116,45.013,2023,6,6,1,2,1,6
26.086,45.206,2023,6,6,1,2,1,6
26.064,45.284,2023,6,6,1,2,1,6
26.032,45.366,2023,6,6,1,2,1,6
25.993,45.586,2023,6,6,1,2,1,6
25.95,45.752,2023,6,6,1,2,1,6
25.917,45.887,2023,6,6,1,2,1,6
25.886,46.018,2023,6,6,1,2,1,7
25.866,46.172,2023,6,6,1,2,1,7
25.856,46.292,2023,6,6,1,2,1,7
25.834,46.519,2023,6,6,1,2,1,7
25.81,46.581,2023,6,6,1,2,1,7
25.783,46.668,2023,6,6,1,2,1,7
25.763,46.811,2023,6,6,1,2,1,7
25.752,46.843,2023,6,6,1,2,1,7
25.739,46.847,2023,6,6,1,2,1,7
25.726,46.841,2023,6,6,1,2,1,7
25.708,46.744,2023,6,6,1,2,1,7
25.695,46.727,2023,6,6,1,2,1,7
25.685,46.725,2023,6,6,1,2,1,7
25.678,46.826,2023,6,6,1,2,1,7
25.679,46.85,2023,6,6,1,2,1,7
25.679,46.85,2023,6,6,1,2,1,7
25.683,46.743,2023,6,6,1,2,1,7
25.687,46.724,2023,6,6,1,2,1,7
25.686,46.625,2023,6,6,1,2,1,7
25.675,46.697,2023,6,6,1,2,1,7
25.655,46.803,2023,6,6,1,2,1,7
25.644,46.844,2023,6,6,1,2,1,7
25.628,46.75,2023,6,6,1,2,1,7
25.607,46.845,2023,6,6,2,2,1,7
25.592,47.029,2023,6,6,2,2,1,7
25.581,47.105,2023,6,6,2,2,1,7
25.562,47.115,2023,6,6,2,2,1,7
25.539,47.123,2023,6,6,2,2,1,7
25.509,47.224,2023,6,6,2,2,1,7
25.477,47.348,2023,6,6,2,2,1,7
25.46,47.487,2023,6,6,2,2,1,7
25.435,47.394,2023,6,6,2,2,1,7
25.424,47.383,2023,6,6,2,2,1,7
25.404,47.386,2023,6,6,2,2,1,7
25.384,47.496,2023,6,6,2,2,1,7
25.373,47.511,2023,6,6,2,2,1,7
25.361,47.514,2023,6,6,2,2,1,7
25.34,47.478,2023,6,6,2,2,1,7
25.322,47.401,2023,6,6,2,2,1,7
25.291,47.392,2023,6,6,2,2,1,7
25.271,47.457,2023,6,6,2,2,1,7
25.252,47.514,2023,6,6,2,2,1,7
25.237,47.522,2023,6,6,2,2,1,7
25.217,47.641,2023,6,6,2,2,1,7
25.208,47.808,2023,6,6,2,2,1,7
25.208,47.899,2023,6,6,2,2,1,7
25.203,47.976,2023,6,6,2,2,1,7
25.19,48.091,2023,6,6,2,2,1,7
25.176,48.159,2023,6,6,2,2,1,7
25.154,48.289,2023,6,6,2,2,1,7
25.134,48.417,2023,6,6,2,2,1,7
25.112,48.561,2023,6,6,2,2,1,7
25.093,48.665,2023,6,6,2,2,1,7
25.075,48.784,2023,6,6,3,2,1,7
25.063,48.811,2023,6,6,3,2,1,7
25.056,48.917,2023,6,6,3,2,1,7
25.052,48.892,2023,6,6,3,2,1,7
25.046,48.825,2023,6,6,3,2,1,7
25.04,48.819,2023,6,6,3,2,1,7
25.025,48.82,2023,6,6,3,2,1,7
25.004,48.872,2023,6,6,3,2,1,7
24.994,48.941,2023,6,6,3,2,1,7
24.992,48.949,2023,6,6,3,2,1,7
24.987,48.859,2023,6,6,3,2,1,7
24.971,48.827,2023,6,6,3,2,1,7
24.955,48.825,2023,6,6,3,2,1,7
24.936,48.825,2023,6,6,3,2,1,7
24.917,48.804,2023,6,6,3,2,1,7
24.904,48.757,2023,6,6,3,2,1,7
24.898,48.671,2023,6,6,3,2,1,7
24.889,48.581,2023,6,6,3,2,1,7
24.871,48.575,2023,6,6,3,2,1,7
24.854,48.671,2023,6,6,3,2,1,7
24.844,48.7,2023,6,6,3,2,1,7
24.839,48.642,2023,6,6,3,2,1,7
24.83,48.667,2023,6,6,3,2,1,7
24.811,48.703,2023,6,6,3,2,1,7
24.797,48.708,2023,6,6,3,2,1,7
24.785,48.753,2023,6,6,3,2,1,7
24.768,48.727,2023,6,6,3,2,1,8
24.725,48.803,2023,6,6,3,2,1,8
24.686,48.915,2023,6,6,3,2,1,8
24.656,49.016,2023,6,6,3,2,1,8
24.638,49.094,2023,6,6,4,2,1,8
24.624,49.103,2023,6,6,4,2,1,8
24.606,49.107,2023,6,6,4,2,1,8
24.586,49.115,2023,6,6,4,2,1,8
24.572,49.113,2023,6,6,4,2,1,8
24.562,49.117,2023,6,6,4,2,1,8
24.552,49.219,2023,6,6,4,2,1,8
24.542,49.272,2023,6,6,4,2,1,8
24.535,49.342,2023,6,6,4,2,1,8
24.528,49.365,2023,6,6,4,2,1,8
24.527,49.377,2023,6,6,4,2,1,8
24.545,49.31,2023,6,6,4,2,1,8
24.56,49.248,2023,6,6,4,2,1,8
24.572,49.153,2023,6,6,4,2,1,8
24.583,49.011,2023,6,6,4,2,1,8
24.602,48.87,2023,6,6,4,2,1,8
24.617,48.852,2023,6,6,4,2,1,8
24.632,48.848,2023,6,6,4,2,1,8
24.643,48.744,2023,6,6,4,2,1,8
24.648,48.721,2023,6,6,4,2,1,8
24.655,48.718,2023,6,6,4,2,1,8
24.658,48.826,2023,6,6,4,2,1,8
24.659,48.927,2023,6,6,4,2,1,8
24.653,49.068,2023,6,6,4,2,1,8
24.644,49.078,2023,6,6,4,2,1,8
24.639,49.078,2023,6,6,4,2,1,8
24.635,49.101,2023,6,6,4,2,1,8
24.635,49.204,2023,6,6,4,2,1,8
24.642,49.228,2023,6,6,4,2,1,8
24.65,49.182,2023,6,6,4,2,1,8
24.653,49.118,2023,6,6,5,2,1,8
24.655,49.104,2023,6,6,5,2,1,8
24.655,49.093,2023,6,6,5,2,1,8
24.656,49.096,2023,6,6,5,2,1,8
24.654,48.998,2023,6,6,5,2,1,8
24.651,48.979,2023,6,6,5,2,1,8
24.649,48.975,2023,6,6,5,2,1,8
24.648,48.914,2023,6,6,5,2,1,8
24.65,48.854,2023,6,6,5,2,1,8
24.649,48.734,2023,6,6,5,2,1,8
24.647,48.622,2023,6,6,5,2,1,8
24.645,48.577,2023,6,6,5,2,1,8
24.643,48.479,2023,6,6,5,2,1,8
24.641,48.454,2023,6,6,5,2,1,8
24.642,48.416,2023,6,6,5,2,1,8
24.64,48.347,2023,6,6,5,2,1,8
24.641,48.337,2023,6,6,5,2,1,8
24.64,48.332,2023,6,6,5,2,1,8
24.64,48.246,2023,6,6,5,2,1,8
24.64,48.212,2023,6,6,5,2,1,8
24.638,48.208,2023,6,6,5,2,1,8
24.636,48.182,2023,6,6,5,2,1,8
24.639,48.097,2023,6,6,5,2,1,8
24.635,48.082,2023,6,6,5,2,1,8
24.632,48.059,2023,6,6,5,2,1,8
24.625,48.031,2023,6,6,5,2,1,8
24.623,47.989,2023,6,6,5,2,1,8
24.621,47.965,2023,6,6,5,2,1,8
24.612,48.155,2023,6,6,5,2,1,8
24.6,48.311,2023,6,6,5,2,1,8
24.586,48.422,2023,6,6,6,2,1,8
24.575,48.559,2023,6,6,6,2,1,8
24.572,48.593,2023,6,6,6,2,1,8
24.569,48.674,2023,6,6,6,2,1,8
24.565,48.718,2023,6,6,6,2,1,8
24.565,48.726,2023,6,6,6,2,1,8
24.566,48.726,2023,6,6,6,2,1,8
24.569,48.726,2023,6,6,6,2,1,8
24.571,48.725,2023,6,6,6,2,1,8
24.573,48.726,2023,6,6,6,2,1,8
24.574,48.726,2023,6,6,6,2,1,8
24.575,48.71,2023,6,6,6,2,1,8
24.578,48.64,2023,6,6,6,2,1,8
24.58,48.556,2023,6,6,6,2,1,8
24.582,48.234,2023,6,6,6,2,1,8
24.585,48.0,2023,6,6,6,2,1,8
24.584,47.943,2023,6,6,6,2,1,8
24.585,47.799,2023,6,6,6,2,1,8
24.585,47.743,2023,6,6,6,2,1,8
24.587,47.596,2023,6,6,6,2,1,8
24.591,47.47,2023,6,6,6,2,1,8
24.593,47.401,2023,6,6,6,2,1,8
24.598,47.327,2023,6,6,6,2,1,8
24.605,47.301,2023,6,6,6,2,1,8
24.612,47.288,2023,6,6,6,2,1,8
24.618,47.292,2023,6,6,6,2,1,8
24.622,47.313,2023,6,6,6,2,1,8
24.629,47.311,2023,6,6,6,2,1,8
24.634,47.276,2023,6,6,6,2,1,8
24.639,47.194,2023,6,6,6,2,1,8
24.643,47.262,2023,6,6,7,2,1,8
24.647,47.294,2023,6,6,7,2,1,8
24.652,47.309,2023,6,6,7,2,1,8
24.665,47.412,2023,6,6,7,2,1,8
24.673,47.466,2023,6,6,7,2,1,8
24.682,47.553,2023,6,6,7,2,1,8
24.693,47.651,2023,6,6,7,2,1,8
24.708,47.686,2023,6,6,7,2,1,8
24.718,47.689,2023,6,6,7,2,1,8
24.738,47.728,2023,6,6,7,2,1,8
24.758,47.799,2023,6,6,7,2,1,8
24.777,47.858,2023,6,6,7,2,1,8
24.793,47.929,2023,6,6,7,2,1,7
24.807,47.936,2023,6,6,7,2,1,7
24.827,48.042,2023,6,6,7,2,1,7
24.841,48.073,2023,6,6,7,2,1,7
24.859,48.077,2023,6,6,7,2,1,7
24.885,48.175,2023,6,6,7,2,1,7
24.898,48.168,2023,6,6,7,2,1,7
24.919,48.184,2023,6,6,7,2,1,7
24.94,48.233,2023,6,6,7,2,1,7
24.953,48.213,2023,6,6,7,2,1,7
24.963,48.162,2023,6,6,7,2,1,7
24.975,48.163,2023,6,6,7,2,1,7
24.992,48.094,2023,6,6,7,2,1,7
25.006,48.071,2023,6,6,7,2,1,7
25.013,48.058,2023,6,6,7,2,1,7
25.022,48.071,2023,6,6,7,2,1,7
25.04,48.158,2023,6,6,7,2,1,7
25.054,48.175,2023,6,6,7,2,1,7
25.07,48.175,2023,6,6,8,2,1,7
25.086,48.124,2023,6,6,8,2,1,7
25.103,48.133,2023,6,6,8,2,1,7
25.13,48.165,2023,6,6,8,2,1,7
25.138,48.191,2023,6,6,8,2,1,7
25.147,48.284,2023,6,6,8,2,1,7
25.164,48.292,2023,6,6,8,2,1,7
25.183,48.344,2023,6,6,8,2,1,7
25.197,48.388,2023,6,6,8,2,1,7
25.202,48.405,2023,6,6,8,2,1,7
25.214,48.528,2023,6,6,8,2,1,7
25.243,48.54,2023,6,6,8,2,1,7
25.281,48.54,2023,6,6,8,2,1,7
25.32,48.569,2023,6,6,8,2,1,7
25.37,48.56,2023,6,6,8,2,1,7
25.422,48.533,2023,6,6,8,2,1,7
25.477,48.457,2023,6,6,8,2,1,7
25.53,48.352,2023,6,6,8,2,1,7
25.581,48.271,2023,6,6,8,2,1,7
25.645,48.169,2023,6,6,8,2,1,7
25.701,48.101,2023,6,6,8,2,1,7
25.748,48.05,2023,6,6,8,2,1,7
25.789,47.949,2023,6,6,8,2,1,7
25.826,47.91,2023,6,6,8,2,1,7
25.873,47.953,2023,6,6,8,2,1,7
25.911,47.896,2023,6,6,8,2,1,6
25.948,47.71,2023,6,6,8,2,1,6
25.987,47.605,2023,6,6,8,2,1,6
26.025,47.59,2023,6,6,8,2,1,6
26.064,47.682,2023,6,6,8,2,1,6
26.116,47.706,2023,6,6,9,2,1,6
26.17,47.701,2023,6,6,9,2,1,6
26.236,47.601,2023,6,6,9,2,1,6
26.301,47.436,2023,6,6,9,2,1,6
26.362,47.323,2023,6,6,9,2,1,6
26.427,47.275,2023,6,6,9,2,1,6
26.48,47.293,2023,6,6,9,2,1,6
26.543,47.097,2023,6,6,9,2,1,6
26.606,47.087,2023,6,6,9,2,1,6
26.665,47.038,2023,6,6,9,2,1,6
26.73,47.081,2023,6,6,9,2,1,6
26.803,47.045,2023,6,6,9,2,1,6
26.867,46.924,2023,6,6,9,2,1,6
26.934,46.982,2023,6,6,9,2,1,6
27.008,47.001,2023,6,6,9,2,1,5
27.085,46.759,2023,6,6,9,2,1,5
27.151,46.517,2023,6,6,9,2,1,5
27.195,46.436,2023,6,6,9,2,1,5
27.232,46.378,2023,6,6,9,2,1,5
27.263,46.516,2023,6,6,9,2,1,5
27.319,46.435,2023,6,6,9,2,1,5
27.368,46.431,2023,6,6,9,2,1,5
27.407,46.461,2023,6,6,9,2,1,5
27.453,46.525,2023,6,6,9,2,1,5
27.51,46.355,2023,6,6,9,2,1,5
27.566,46.221,2023,6,6,9,2,1,5
27.624,46.065,2023,6,6,9,2,1,5
27.678,45.792,2023,6,6,9,2,1,5
27.732,45.272,2023,6,6,9,2,1,5
27.765,44.916,2023,6,6,9,2,1,5
27.784,44.62,2023,6,6,10,2,1,5
27.785,44.428,2023,6,6,10,2,1,5
27.789,44.327,2023,6,6,10,2,1,5
27.82,44.165,2023,6,6,10,2,1,5
27.843,43.845,2023,6,6,10,2,1,5
27.857,43.781,2023,6,6,10,2,1,5
27.873,43.696,2023,6,6,10,2,1,5
27.893,43.704,2023,6,6,10,2,1,5
27.915,43.836,2023,6,6,10,2,1,5
27.955,43.975,2023,6,6,10,2,1,5
28.014,44.047,2023,6,6,10,2,1,5
28.089,44.109,2023,6,6,10,2,1,5
28.165,44.01,2023,6,6,10,2,1,5
28.244,43.713,2023,6,6,10,2,1,5
28.321,43.383,2023,6,6,10,2,1,5
28.381,43.146,2023,6,6,10,2,1,5
28.447,42.701,2023,6,6,10,2,1,5
28.494,42.452,2023,6,6,10,2,1,5
28.534,42.561,2023,6,6,10,2,1,5
28.574,42.694,2023,6,6,10,2,1,5
28.607,42.525,2023,6,6,10,2,1,5
28.638,42.354,2023,6,6,10,2,1,5
28.657,42.375,2023,6,6,10,2,1,5
28.673,42.339,2023,6,6,10,2,1,5
28.697,42.177,2023,6,6,10,2,1,5
28.708,41.922,2023,6,6,10,2,1,5
28.699,41.484,2023,6,6,10,2,1,5
28.693,41.517,2023,6,6,10,2,1,5
28.704,41.455,2023,6,6,10,2,1,5
28.731,41.472,2023,6,6,10,2,1,5
28.77,41.659,2023,6,6,11,2,1,5
28.828,41.739,2023,6,6,11,2,1,5
28.892,41.762,2023,6,6,11,2,1,5
28.963,41.776,2023,6,6,11,2,1,5
29.032,41.655,2023,6,6,11,2,1,5
29.084,41.543,2023,6,6,11,2,1,5
29.139,41.506,2023,6,6,11,2,1,5
29.202,41.697,2023,6,6,11,2,1,5
29.263,41.476,2023,6,6,11,2,1,5
29.331,41.642,2023,6,6,11,2,1,5
29.402,41.705,2023,6,6,11,2,1,5
29.457,41.484,2023,6,6,11,2,1,5
29.506,40.959,2023,6,6,11,2,1,5
29.55,40.796,2023,6,6,11,2,1,5
29.572,40.797,2023,6,6,11,2,1,5
29.586,40.475,2023,6,6,11,2,1,5
29.604,40.242,2023,6,6,11,2,1,5
29.627,39.91,2023,6,6,11,2,1,5
29.64,40.23,2023,6,6,11,2,1,5
29.643,40.169,2023,6,6,11,2,1,5
29.656,40.1,2023,6,6,11,2,1,5
29.679,40.155,2023,6,6,11,2,1,5
29.698,40.417,2023,6,6,11,2,1,5
29.722,40.232,2023,6,6,11,2,1,5
29.742,40.198,2023,6,6,11,2,1,5
29.763,40.045,2023,6,6,11,2,1,5
29.775,40.272,2023,6,6,11,2,1,5
29.801,39.879,2023,6,6,11,2,1,5
29.835,39.096,2023,6,6,11,2,1,4
29.844,38.971,2023,6,6,11,2,1,4
29.85,39.393,2023,6,6,12,2,1,4
29.863,39.384,2023,6,6,12,2,1,4
29.879,39.653,2023,6,6,12,2,1,5
29.89,39.773,2023,6,6,12,2,1,5
29.91,39.985,2023,6,6,12,2,1,5
29.938,39.665,2023,6,6,12,2,1,5
29.981,39.921,2023,6,6,12,2,1,5
30.037,39.686,2023,6,6,12,2,1,5
30.098,39.543,2023,6,6,12,2,1,5
30.144,39.179,2023,6,6,12,2,1,4
30.175,38.969,2023,6,6,12,2,1,4
30.198,38.926,2023,6,6,12,2,1,4
30.223,38.626,2023,6,6,12,2,1,4
30.289,38.861,2023,6,6,12,2,1,4
30.363,39.123,2023,6,6,12,2,1,4
30.438,39.261,2023,6,6,12,2,1,4
30.494,38.894,2023,6,6,12,2,1,4
30.542,39.3,2023,6,6,12,2,1,4
30.579,39.562,2023,6,6,12,2,1,5
30.604,39.691,2023,6,6,12,2,1,5
30.606,39.541,2023,6,6,12,2,1,5
30.594,38.644,2023,6,6,12,2,1,4
30.569,38.421,2023,6,6,12,2,1,4
30.526,38.464,2023,6,6,12,2,1,4
30.489,38.44,2023,6,6,12,2,1,4
30.467,38.413,2023,6,6,12,2,1,4
30.456,38.783,2023,6,6,12,2,1,4
30.44,38.825,2023,6,6,12,2,1,4
30.421,38.769,2023,6,6,12,2,1,4
30.418,39.129,2023,6,6,13,2,1,4
30.417,38.669,2023,6,6,13,2,1,4
30.409,38.913,2023,6,6,13,2,1,4
30.408,38.741,2023,6,6,13,2,1,4
30.425,38.907,2023,6,6,13,2,1,4
30.448,38.862,2023,6,6,13,2,1,4
30.457,39.203,2023,6,6,13,2,1,4
30.468,38.536,2023,6,6,13,2,1,4
30.467,38.458,2023,6,6,13,2,1,4
30.48,38.642,2023,6,6,13,2,1,4
30.499,38.744,2023,6,6,13,2,1,4
30.522,39.266,2023,6,6,13,2,1,4
30.527,38.817,2023,6,6,13,2,1,4
30.516,38.875,2023,6,6,13,2,1,4
30.517,38.832,2023,6,6,13,2,1,4
30.526,38.835,2023,6,6,13,2,1,4
30.542,38.874,2023,6,6,13,2,1,4
30.568,39.106,2023,6,6,13,2,1,4
30.595,38.68,2023,6,6,13,2,1,4
30.623,38.943,2023,6,6,13,2,1,4
30.646,39.047,2023,6,6,13,2,1,4
30.659,38.726,2023,6,6,13,2,1,4
30.665,38.469,2023,6,6,13,2,1,4
30.655,38.323,2023,6,6,13,2,1,4
30.651,38.213,2023,6,6,13,2,1,4
30.655,38.263,2023,6,6,13,2,1,4
30.645,38.447,2023,6,6,13,2,1,4
30.637,38.12,2023,6,6,13,2,1,4
30.636,38.12,2023,6,6,13,2,1,4
30.645,38.085,2023,6,6,13,2,1,4
30.649,38.367,2023,6,6,14,2,1,4
30.654,38.178,2023,6,6,14,2,1,4
30.633,38.128,2023,6,6,14,2,1,4
30.612,38.058,2023,6,6,14,2,1,4
30.57,38.536,2023,6,6,14,2,1,4
30.539,37.852,2023,6,6,14,2,1,4
30.507,37.515,2023,6,6,14,2,1,4
30.467,38.541,2023,6,6,14,2,1,4
30.446,38.639,2023,6,6,14,2,1,4
30.435,38.585,2023,6,6,14,2,1,4
30.44,44.48,2023,6,6,14,2,1,5
30.442,42.934,2023,6,6,14,2,1,5
30.434,41.981,2023,6,6,14,2,1,5
30.441,48.382,2023,6,6,14,2,1,5
30.433,42.815,2023,6,6,14,2,1,5
30.415,40.792,2023,6,6,14,2,1,5
30.432,41.685,2023,6,6,14,2,1,5
30.442,41.056,2023,6,6,14,2,1,5
30.438,41.648,2023,6,6,14,2,1,5
30.434,39.862,2023,6,6,14,2,1,5
30.43,39.699,2023,6,6,14,2,1,5
30.415,39.771,2023,6,6,14,2,1,5
30.374,39.078,2023,6,6,14,2,1,4
30.342,38.764,2023,6,6,14,2,1,4
30.324,38.722,2023,6,6,14,2,1,4
30.311,39.14,2023,6,6,14,2,1,4
30.31,39.606,2023,6,6,14,2,1,5
30.312,39.57,2023,6,6,14,2,1,5
30.315,39.944,2023,6,6,14,2,1,5
30.318,39.694,2023,6,6,15,2,1,5
30.309,39.73,2023,6,6,15,2,1,5
30.305,39.818,2023,6,6,15,2,1,5
30.303,39.308,2023,6,6,15,2,1,4
30.306,39.274,2023,6,6,15,2,1,4
30.322,39.165,2023,6,6,15,2,1,4
30.342,39.1,2023,6,6,15,2,1,4
30.346,38.947,2023,6,6,15,2,1,4
30.351,39.092,2023,6,6,15,2,1,4
30.358,38.641,2023,6,6,15,2,1,4
30.357,38.721,2023,6,6,15,2,1,4
30.352,38.861,2023,6,6,15,2,1,4
30.352,38.762,2023,6,6,15,2,1,4
30.361,38.761,2023,6,6,15,2,1,4
30.375,38.851,2023,6,6,15,2,1,4
30.397,39.334,2023,6,6,15,2,1,4
30.416,39.28,2023,6,6,15,2,1,4
30.428,38.94,2023,6,6,15,2,1,4
30.433,39.06,2023,6,6,15,2,1,4
30.42,39.025,2023,6,6,15,2,1,4
30.412,39.323,2023,6,6,15,2,1,4
30.41,39.647,2023,6,6,15,2,1,5
30.41,40.031,2023,6,6,15,2,1,5
30.413,40.135,2023,6,6,15,2,1,5
30.426,40.255,2023,6,6,15,2,1,5
30.436,40.306,2023,6,6,15,2,1,5
30.449,39.983,2023,6,6,15,2,1,5
30.461,39.709,2023,6,6,15,2,1,5
30.47,39.48,2023,6,6,15,2,1,5
30.485,39.577,2023,6,6,15,2,1,5
30.496,39.599,2023,6,6,16,2,1,5
30.501,39.354,2023,6,6,16,2,1,4
30.502,39.127,2023,6,6,16,2,1,4
30.499,39.244,2023,6,6,16,2,1,4
30.496,39.485,2023,6,6,16,2,1,5
30.493,39.823,2023,6,6,16,2,1,5
30.498,40.291,2023,6,6,16,2,1,5
30.519,40.596,2023,6,6,16,2,1,5
30.524,40.3,2023,6,6,16,2,1,5
30.521,40.48,2023,6,6,16,2,1,5
30.505,40.227,2023,6,6,16,2,1,5
30.492,40.408,2023,6,6,16,2,1,5
30.482,40.643,2023,6,6,16,2,1,5
30.472,40.416,2023,6,6,16,2,1,5
30.467,40.256,2023,6,6,16,2,1,5
30.453,40.194,2023,6,6,16,2,1,5
30.443,40.398,2023,6,6,16,2,1,5
30.429,40.503,2023,6,6,16,2,1,5
30.417,40.286,2023,6,6,16,2,1,5
30.407,39.743,2023,6,6,16,2,1,5
30.381,39.818,2023,6,6,16,2,1,5
30.376,40.627,2023,6,6,16,2,1,5
30.372,40.16,2023,6,6,16,2,1,5
30.378,40.06,2023,6,6,16,2,1,5
30.39,40.002,2023,6,6,16,2,1,5
30.402,39.507,2023,6,6,16,2,1,5
30.412,39.354,2023,6,6,16,2,1,4
30.437,39.969,2023,6,6,16,2,1,5
30.476,40.575,2023,6,6,16,2,1,5
30.508,40.611,2023,6,6,16,2,1,5
30.543,41.088,2023,6,6,17,2,1,5
30.575,41.02,2023,6,6,17,2,1,5
30.597,41.083,2023,6,6,17,2,1,5
30.619,41.022,2023,6,6,17,2,1,5
30.635,40.983,2023,6,6,17,2,1,5
30.646,40.941,2023,6,6,17,2,1,5
30.652,41.25,2023,6,6,17,2,1,5
30.659,41.113,2023,6,6,17,2,1,5
30.668,40.516,2023,6,6,17,2,1,5
30.674,40.604,2023,6,6,17,2,1,5
30.671,40.527,2023,6,6,17,2,1,5
30.664,40.538,2023,6,6,17,2,1,5
30.671,39.657,2023,6,6,17,2,1,5
30.664,39.725,2023,6,6,17,2,1,5
30.675,39.761,2023,6,6,17,2,1,5
30.689,39.21,2023,6,6,17,2,1,4
30.705,39.144,2023,6,6,17,2,1,4
30.725,39.7,2023,6,6,17,2,1,5
30.747,40.216,2023,6,6,17,2,1,5
30.764,40.09,2023,6,6,17,2,1,5
30.778,40.07,2023,6,6,17,2,1,5
30.795,40.119,2023,6,6,17,2,1,5
30.808,39.746,2023,6,6,17,2,1,5
30.826,40.011,2023,6,6,17,2,1,5
30.858,39.939,2023,6,6,17,2,1,5
30.881,39.656,2023,6,6,17,2,1,5
30.904,39.544,2023,6,6,17,2,1,5
30.93,40.137,2023,6,6,17,2,1,5
30.954,40.137,2023,6,6,17,2,1,5
30.982,39.684,2023,6,6,17,2,1,5
31.006,39.681,2023,6,6,18,2,1,5
31.03,39.568,2023,6,6,18,2,1,5
31.045,39.724,2023,6,6,18,2,1,5
31.053,39.58,2023,6,6,18,2,1,5
31.062,39.712,2023,6,6,18,2,1,5
31.081,39.693,2023,6,6,18,2,1,5
31.104,39.28,2023,6,6,18,2,1,4
31.116,39.579,2023,6,6,18,2,1,5
31.12,40.104,2023,6,6,18,2,1,5
31.124,40.607,2023,6,6,18,2,1,5
31.131,40.52,2023,6,6,18,2,1,5
31.132,40.176,2023,6,6,18,2,1,5
31.136,40.323,2023,6,6,18,2,1,5
31.148,40.419,2023,6,6,18,2,1,5
31.156,40.884,2023,6,6,18,2,1,5
31.157,40.871,2023,6,6,18,2,1,5
31.154,40.486,2023,6,6,18,2,1,5
31.135,40.381,2023,6,6,18,2,1,5
31.103,40.268,2023,6,6,18,2,1,5
31.083,40.598,2023,6,6,18,2,1,5
31.079,40.804,2023,6,6,18,2,1,5
